Species_Name
Black Vulture

Code,Name,Latitude,Longitude,No_Observed,Number_By_Party_Hours,Flags,Editor_Comments
PETR,"Tambopata Research Center, Peru",-13.0800,-69.3600,6,0.5714,,
VARC,Rockingham County,38.4318,-79.0394,6,0.1116,,
TNRL,Reelfoot Lake,36.4167,-89.3833,6,0.1026,,
GADA,Dalton,34.7667,-84.9667,6,0.1224,,
MDWC,Washington County,39.5656,-77.7308,6,0.0727,,
ARCO,Conway,35.0918,-92.4367,6,0.0822,,
PAHR,Harrisburg,40.2340,-76.9349,6,0.0474,,
NCMA,Mattamuskeet N.W.R.,35.4500,-76.1333,6,0.0889,,
PAYO,York,39.8073,-76.8825,6,0.0750,,
WVHC,Hampshire County,39.3365,-78.5035,6,0.0968,,
KYSO,Somerset,37.1025,-84.6038,6,0.1154,,
FLAC,Apalachicola Bay-St. Vincent N.W.R.,29.6749,-85.0737,6,0.0949,,
PALR,Lake Raystown,40.3739,-78.0716,5,0.0952,,
NJBO,Boonton,40.8500,-74.3833,5,0.0352,,
PACT,Curtin,40.5667,-76.8333,5,0.0678,,
OHOX,Oxford,39.5078,-84.7169,5,0.0833,,
FLKD,Kendall Area,25.6363,-80.3377,5,0.1163,,
SCCG,Congaree Swamp,33.7612,-80.7476,5,0.1493,,
WVRC,Raleigh County,37.7667,-81.2895,4,0.1270,,
CLRB,"Rio Blanco, Caldas, Colombia",5.4199,-75.3200,4,0.1538,,
RINT,"Napatree, RI-CT-NY",41.3222,-71.8167,4,0.0532,,
LAJB,Johnsons Bayou,29.8010,-93.7149,4,0.1481,,
SCYR,York-Rock Hill,34.9565,-81.1060,4,0.0909,,
INLM,Lake Monroe,39.0152,-86.3984,4,0.0374,"US, ",
WVMO,Morgantown,39.6438,-79.9200,4,0.1460,,
PANB,New Bloomfield,40.4002,-77.1500,4,0.0556,,
OHRA,Ragersville,40.4398,-81.6288,4,0.0188,,
NJSH,Sandy Hook,40.4700,-74.0031,4,0.0282,,
PALC,Lebanon County,40.3801,-76.5344,4,0.0988,,
VACH,Chancellorsville,38.2911,-77.6744,4,0.0821,,
TXSA,Santa Ana N.W.R.,26.1492,-98.1917,3,0.0339,,
NYBW,Bronx-Westchester Region,40.9117,-73.7825,3,0.0135,"US, ",
NYML,Mohonk Lake-Ashokan Reservoir,41.8516,-74.1292,3,0.0736,,
WVIN,Inwood,39.4451,-78.1061,3,0.0432,,
NJRE,Raritan Estuary,40.5167,-74.3500,3,0.0282,,
MSTU,Tupelo,34.2276,-88.7012,3,0.3529,,
TXHG,Harlingen,26.1770,-97.6813,3,0.0395,,
GAPC,Peachtree City,33.3468,-84.6231,3,0.0732,,
NJTM,Trenton Marshes,40.1918,-74.7276,3,0.0328,,
TNSA,Savannah,35.1632,-88.1666,3,0.0424,,
MDAC,Allegany County,39.5916,-78.6929,3,0.0588,,
OHMO,Mohican State Forest,40.5818,-82.3042,3,0.0373,"US, ",
NYDC,Dutchess County,41.6870,-73.7933,3,0.0462,"HC, ",
CTWE,Westport,41.1640,-73.3580,3,0.0000,"HC, ",
PAUB,Upper Bucks County,40.4036,-75.3650,3,0.0265,,
ALDI,Dauphin Island,30.3385,-88.1284,2,0.0286,,
VANN,Newport News,37.0799,-76.3956,2,0.0182,,
KYBG,Bowling Green,36.9159,-86.4359,2,0.1000,,
SCCS,Carolina Sandhills N.W.R.,34.5041,-80.2249,2,0.0769,,lo
WVMC,McDowell County,37.3658,-81.5508,2,0.1026,,
ARBE,Buffalo National River (east),36.0774,-92.5836,2,0.0645,,
MDBH,Baltimore Harbor,39.2661,-76.4911,2,0.0465,,
NCMC,Morehead City,34.7590,-76.7094,2,0.0154,,
ARLR,Little Rock,34.7582,-92.2792,2,0.0339,,
VAMW,Mount Rogers-White Top Mountain,36.6729,-81.6112,2,0.0544,,
OHLN,Lancaster,39.7137,-82.6019,2,0.0620,,
ILUC,Union County,37.4676,-89.4048,2,0.0208,"HC, ",
AZBA,Buenos Aires N.W.R.,31.5667,-111.4500,2,0.0263,,
ILHL,Horseshoe Lake,37.1886,-89.3075,2,0.0356,,
LAVE,Venice,29.3392,-89.4767,2,0.0523,,
NCAR,Alligator River N.W.R.,35.7646,-75.8706,2,0.0198,,
WVOH,Oak Hill,38.0030,-81.1600,2,0.0474,,
CTGS,Greenwich-Stamford,41.0826,-73.6138,2,0.0101,"HC, ",
TXOC,Orange County,30.0741,-93.9050,1,0.0196,,
FLSC,Sanibel-Captiva,26.4594,-82.1567,1,0.0108,,
LACL,Cheneyville-Lecompte,31.1000,-92.3667,1,0.0182,,
MXOJ,"Oaxaca de Juarez, Oaxaca, Mexico",17.1000,-96.6833,1,0.0235,,
VAWI,Williamsburg,37.2792,-76.6987,1,0.0221,,
NYEO,Eastern Orange County,41.4811,-74.1473,1,0.0086,,
NYCM,Chatham,42.3797,-73.6461,1,0.0118,"US, ",
NCCB,Central Beaufort County,35.4719,-76.9344,1,0.0270,,
INMT,Muscatatuck N.W.R.,38.9594,-85.7983,1,0.0169,,
ARLO,Lonoke,34.7490,-91.8957,1,0.0148,,
NCPC,Pamlico County,35.1435,-76.6526,1,0.0206,,

